instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,total_users,temp_celsius,humidity_percent,windspeed_kmh
10390,2012-03-14,1,1,3,0,0,3,1,1,0.54,0.5152,0.6,0.1045,5,34,39,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,39,22.14,60.0,7.0015
10391,2012-03-14,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,2,25,27,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,27,21.32,63.0,6.0032
10392,2012-03-14,1,1,3,2,0,3,1,1,0.5,0.4848,0.68,0.194,0,2,2,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,2,20.5,68.0,12.998000000000001
10393,2012-03-14,1,1,3,3,0,3,1,1,0.48,0.4697,0.72,0.194,1,3,4,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,4,19.68,72.0,12.998000000000001
10394,2012-03-14,1,1,3,4,0,3,1,1,0.48,0.4697,0.67,0.0896,1,4,5,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,5,19.68,67.0,6.0032
10395,2012-03-14,1,1,3,5,0,3,1,1,0.44,0.4394,0.82,0.1343,2,25,27,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,27,18.04,82.0,8.9981
10396,2012-03-14,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,121,18.04,82.0,6.0032
10397,2012-03-14,1,1,3,7,0,3,1,1,0.44,0.4394,0.82,0.1045,20,348,368,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,368,18.04,82.0,7.0015
10398,2012-03-14,1,1,3,8,0,3,1,1,0.44,0.4394,0.82,0.0,34,628,662,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,662,18.04,82.0,0.0
10399,2012-03-14,1,1,3,9,0,3,1,1,0.52,0.5,0.68,0.0,26,325,351,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,351,21.32,68.0,0.0
10400,2012-03-14,1,1,3,10,0,3,1,1,0.56,0.5303,0.56,0.1045,38,150,188,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,188,22.96,56.00000000000001,7.0015
10401,2012-03-14,1,1,3,11,0,3,1,2,0.62,0.6212,0.41,0.1642,65,155,220,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,220,25.419999999999998,41.0,11.0014
10402,2012-03-14,1,1,3,12,0,3,1,2,0.64,0.6212,0.29,0.0,55,212,267,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,267,26.240000000000002,28.999999999999996,0.0
10403,2012-03-14,1,1,3,13,0,3,1,1,0.66,0.6212,0.27,0.2239,57,197,254,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,254,27.060000000000002,27.0,15.001299999999999
10404,2012-03-14,1,1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,61,163,224,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,224,28.7,23.0,22.0028
10405,2012-03-14,1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0.0,86,197,283,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,283,28.7,24.0,0.0
10406,2012-03-14,1,1,3,16,0,3,1,1,0.72,0.6364,0.25,0.194,78,278,356,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,356,29.52,25.0,12.998000000000001
10407,2012-03-14,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,782,28.7,28.000000000000004,6.0032
10408,2012-03-14,1,1,3,18,0,3,1,1,0.7,0.6364,0.32,0.0,102,647,749,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,749,28.7,32.0,0.0
10409,2012-03-14,1,1,3,19,0,3,1,1,0.64,0.6212,0.33,0.1642,70,402,472,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,472,26.240000000000002,33.0,11.0014
10410,2012-03-14,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,330,25.419999999999998,35.0,7.0015
10411,2012-03-14,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,288,24.599999999999998,40.0,6.0032
10412,2012-03-14,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,202,21.32,55.00000000000001,8.9981
10413,2012-03-14,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91,439,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,91,22.96,43.0,11.0014
10414,2012-03-15,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,60,22.14,49.0,8.9981
10415,2012-03-15,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,23,20.5,59.0,7.0015
10416,2012-03-15,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0.0,14,5,19,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,19,20.5,59.0,0.0
10417,2012-03-15,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0.0,0,7,7,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,7,20.5,63.0,0.0
10418,2012-03-15,1,1,3,4,0,4,1,1,0.44,0.4394,0.77,0.1045,11,3,14,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,14,18.04,77.0,7.0015
10419,2012-03-15,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0.0,2,24,26,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,26,18.86,67.0,0.0
10420,2012-03-15,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,117,18.04,72.0,6.0032
10421,2012-03-15,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,381,18.04,72.0,6.0032
10422,2012-03-15,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,623,18.04,77.0,7.0015
10423,2012-03-15,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,315,19.68,77.0,6.0032
10424,2012-03-15,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,164,21.32,68.0,7.0015
10425,2012-03-15,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,211,22.96,60.0,8.9981
10426,2012-03-15,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,265,25.419999999999998,50.0,8.9981
10427,2012-03-15,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,273,27.060000000000002,41.0,6.0032
10428,2012-03-15,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,258,29.52,30.0,7.0015
10429,2012-03-15,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,287,29.52,32.0,15.001299999999999
10430,2012-03-15,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,426,29.52,37.0,26.0027
10431,2012-03-15,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,713,28.7,39.0,16.997899999999998
10432,2012-03-15,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,746,27.060000000000002,44.0,19.0012
10433,2012-03-15,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,425,26.240000000000002,50.0,12.998000000000001
10434,2012-03-15,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,330,23.779999999999998,60.0,23.9994
10435,2012-03-15,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,243,22.14,68.0,19.0012
10436,2012-03-15,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,169,21.32,68.0,8.9981
10437,2012-03-15,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97,440,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,97,19.68,72.0,12.998000000000001
10438,2012-03-16,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,57,18.04,77.0,16.997899999999998
10439,2012-03-16,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,26,17.22,82.0,22.0028
10440,2012-03-16,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,4,17.22,82.0,12.998000000000001
10441,2012-03-16,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,3,16.400000000000002,87.0,19.0012
10442,2012-03-16,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,3,16.400000000000002,87.0,16.997899999999998
10443,2012-03-16,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,32,16.400000000000002,87.0,15.001299999999999
10444,2012-03-16,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,99,16.400000000000002,87.0,11.0014
10445,2012-03-16,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,278,16.400000000000002,87.0,12.998000000000001
10446,2012-03-16,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,562,16.400000000000002,87.0,15.001299999999999
10447,2012-03-16,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0.0,35,277,312,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,312,17.22,82.0,0.0
10448,2012-03-16,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,180,16.400000000000002,87.0,6.0032
10449,2012-03-16,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0.0,40,167,207,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,207,18.04,77.0,0.0
10450,2012-03-16,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,294,18.04,82.0,8.9981
10451,2012-03-16,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,260,18.86,77.0,6.0032
10452,2012-03-16,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0.0,56,146,202,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,202,19.68,72.0,0.0
10453,2012-03-16,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,107,18.86,82.0,7.0015
10454,2012-03-16,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0.0,18,111,129,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,129,19.68,77.0,0.0
10455,2012-03-16,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,258,19.68,82.0,6.0032
10456,2012-03-16,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,408,19.68,82.0,6.0032
10457,2012-03-16,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0.0,23,273,296,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,296,18.86,88.0,0.0
10458,2012-03-16,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0.0,31,204,235,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,235,18.86,88.0,0.0
10459,2012-03-16,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0.0,8,144,152,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,152,18.04,94.0,0.0
10460,2012-03-16,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0.0,16,132,148,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,148,18.04,94.0,0.0
10461,2012-03-16,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0.0,22,104,126,441,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,126,18.04,94.0,0.0
10462,2012-03-17,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,100,18.04,94.0,6.0032
10463,2012-03-17,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0.0,12,57,69,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,69,18.04,94.0,0.0
10464,2012-03-17,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0.0,10,32,42,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,42,18.04,88.0,0.0
10465,2012-03-17,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0.0,2,24,26,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,26,18.04,88.0,0.0
10466,2012-03-17,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0.0,0,2,2,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,2,17.22,94.0,0.0
10467,2012-03-17,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,8,17.22,94.0,6.0032
10468,2012-03-17,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,30,17.22,94.0,12.998000000000001
10469,2012-03-17,1,1,3,7,0,6,0,2,0.4,0.4091,1.0,0.1343,29,57,86,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,86,16.400000000000002,100.0,8.9981
10470,2012-03-17,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,218,17.22,94.0,7.0015
10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,321,18.04,88.0,6.0032
10472,2012-03-17,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,443,20.5,77.0,6.0032
10473,2012-03-17,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,585,21.32,77.0,8.9981
10474,2012-03-17,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,651,22.96,68.0,11.0014
10475,2012-03-17,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,686,24.599999999999998,60.0,7.0015
10476,2012-03-17,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,690,25.419999999999998,53.0,6.0032
10477,2012-03-17,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,679,26.240000000000002,53.0,8.9981
10478,2012-03-17,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0.0,367,318,685,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,685,26.240000000000002,50.0,0.0
10479,2012-03-17,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,648,26.240000000000002,50.0,8.9981
10480,2012-03-17,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,560,25.419999999999998,56.99999999999999,19.999499999999998
10481,2012-03-17,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,417,23.779999999999998,64.0,19.0012
10482,2012-03-17,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,271,22.96,64.0,12.998000000000001
10483,2012-03-17,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,223,22.14,68.0,11.0014
10484,2012-03-17,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0.0,58,153,211,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,211,22.14,68.0,0.0
10485,2012-03-17,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185,442,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,185,20.5,77.0,11.0014
10486,2012-03-18,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,107,18.86,88.0,12.998000000000001
10487,2012-03-18,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,113,18.86,82.0,8.9981
10488,2012-03-18,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,56,18.86,82.0,7.0015
10489,2012-03-18,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,18,18.04,88.0,8.9981
10490,2012-03-18,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,14,17.22,94.0,11.0014
10491,2012-03-18,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,6,16.400000000000002,94.0,7.0015
10492,2012-03-18,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,11,16.400000000000002,94.0,7.0015
10493,2012-03-18,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,42,17.22,88.0,11.0014
10494,2012-03-18,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,96,17.22,88.0,7.0015
10495,2012-03-18,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,178,17.22,88.0,6.0032
10496,2012-03-18,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,351,17.22,88.0,7.0015
10497,2012-03-18,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,368,18.04,82.0,11.0014
10498,2012-03-18,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,503,18.04,88.0,8.9981
10499,2012-03-18,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,544,18.86,82.0,11.0014
10500,2012-03-18,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,521,20.5,77.0,6.0032
10501,2012-03-18,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,554,22.14,68.0,6.0032
10502,2012-03-18,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,541,22.14,73.0,6.0032
10503,2012-03-18,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,541,22.96,64.0,6.0032
10504,2012-03-18,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,459,22.96,64.0,11.0014
10505,2012-03-18,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,352,22.96,64.0,11.0014
10506,2012-03-18,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,198,21.32,77.0,8.9981
10507,2012-03-18,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,173,21.32,72.0,6.0032
10508,2012-03-18,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,100,20.5,77.0,7.0015
10509,2012-03-18,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46,443,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,46,19.68,82.0,11.0014
10510,2012-03-19,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23,444,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,23,19.68,82.0,7.0015
10511,2012-03-19,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15,444,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,15,18.86,88.0,7.0015
10512,2012-03-19,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8,444,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,8,18.86,88.0,11.0014
10513,2012-03-19,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2,444,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,2,18.86,88.0,6.0032
10514,2012-03-19,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0.0,0,3,3,444,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,3,18.04,94.0,0.0
